"","t","w","A","a","n","x"
"69",69,0.619299259547685,3.7790796143171,4.86141862625141e-18,0,0
"70",70,0.615013468687154,3.80502415970327,2.61487367043725e-18,0,0
"71",71,0.610757337160164,3.8278922611698,1.40649568326074e-18,0,0
"72",72,0.606530659712633,3.84805177940145,7.56529896413811e-19,0,0
"73",73,0.602333232510918,3.86582627096309,4.06924451300851e-19,0,0
"74",74,0.598164853131982,3.88150035699563,2.18877680646113e-19,0,0
"75",75,0.594025320553635,3.89532443798774,1.17730549078267e-19,0,0
"76",76,0.58991443514484,3.90751883460934,6.33252424155581e-20,0,0
"77",77,0.585831998656081,3.9182774247768,3.40615614076794e-20,0,0
"78",78,0.581777814209808,3.92777083851131,1.83211294781253e-20,0,0
"79",79,0.577751686290939,3.93614926460188,9.85462120590149e-21,0,0
"80",80,0.573753420737433,3.9435449164635,5.30063166835608e-21,0,0
"81",81,0.569782824730923,3.95007419877344,2.85111883009299e-21,0,0
"82",82,0.565839706787423,3.95583961137487,1.53356790131993e-21,0,0
"83",83,0.561923876748088,3.96093142246969,8.24879862296765e-22,0,0
"84",84,0.558035145770047,3.96542913920287,4.43688725251156e-22,0,0
"85",85,0.554173326317295,3.9694028003033,2.38652552829774e-22,0,0
"86",86,0.550338232151649,3.97291411242996,1.28367113543235e-22,0,0
"87",87,0.546529678323765,3.97601744922667,6.90464679469621e-23,0,0
"88",88,0.542747481164222,3.97876072976729,3.71389104604676e-23,0,0
"89",89,0.538991458274661,3.98118619103678,1.99763827347423e-23,0,0
"90",90,0.53526142851899,3.98333106730615,1.07449535330252e-23,0,0
"91",91,0.531557212014652,3.98522818769173,5.77952615145271e-24,0,0
"92",92,0.527878630123943,3.98690650181263,3.1087079560335e-24,0,0
"93",93,0.524225505445404,3.9883915422528,1.67212067263972e-24,0,0
"94",94,0.520597661805262,3.98970583147437,8.99405020803759e-25,0,0
"95",95,0.516994924248934,3.9908692398983,4.83774529364546e-25,0,0
"96",96,0.513417119032592,3.99189930105203,2.60214019099803e-25,0,0
"97",97,0.509864073614781,3.99281148896696,1.399646563142e-25,0,0
"98",98,0.506335616648101,3.99361946237904,7.52845872214077e-26,0,0
"99",99,0.502831577970941,3.99433527973363,4.04942877891575e-26,0,0
"100",100,0.499351788599276,3.99496958851021,2.17811826307633e-26,0,0
"101",101,0.495896080718515,3.9955317919568,1.17157244316739e-26,0,0
"102",102,0.49246428767541,3.99603019594978,6.30168716206709e-27,0,0
"103",103,0.489056243970015,3.99647213836606,3.38956940479075e-27,0,0
"104",104,0.485671785247712,3.99686410306627,1.82319122711335e-27,0,0
"105",105,0.482310748291278,3.99721182033372,9.80663280098337e-28,0,0
"106",106,0.478972971013017,3.99752035539169,5.27481952870017e-28,0,0
"107",107,0.475658292446942,3.99779418642527,2.83723492303766e-28,0,0
"108",108,0.472366552741015,3.99803727336283,1.52609998592467e-28,0,0
"109",109,0.469097593149433,3.99825311852042,8.20862998734623e-29,0,0
"110",110,0.465851256024979,3.9984448200801,4.41528123259452e-29,0,0
"111",111,0.462627384811413,3.99861511925623,2.37490402088447e-29,0,0
"112",112,0.459425824035927,3.99876644190135,1.27742012598797e-29,0,0
"113",113,0.456246419301642,3.99890093521299,6.87102368739686e-30,0,0
"114",114,0.453089017280169,3.9990205001235,3.69580575351083e-30,0,0
"115",115,0.449953465704208,3.99912681988531,1.98791050491322e-30,0,0
"116",116,0.44683961336021,3.9992213853026,1.06926295349541e-30,0,0
"117",117,0.44374731008108,3.99930551700672,5.7513819706267e-31,0,0
"118",118,0.440676406738939,3.99938038512481,3.09356968404422e-31,0,0
"119",119,0.43762675523793,3.99944702664992,1.66397805586796e-31,0,0
"120",120,0.434598208507078,3.99950636078365,8.95025246947219e-32,0,0
"121",121,0.431590620493195,3.99955920249057,4.81418724152032e-32,0,0
"122",122,0.428603846153837,3.99960627447469,2.58946871895154e-32,0,0
"123",123,0.425637741450311,3.99964821776388,1.39283079573594e-32,0,0
"124",124,0.422692163340729,3.99968560106543,7.49179787866247e-33,0,0
"125",125,0.419766969773104,3.99971892903715,4.0297095402084e-33,0,0
"126",126,0.416862019678508,3.99974864960099,2.16751162290375e-33,0,0
"127",127,0.413977172964264,3.99977516041114,1.16586731339944e-33,0,0
"128",128,0.411112290507187,3.99979881457563,6.27100024788926e-34,0,0
"129",129,0.408267234146884,3.99981992571835,3.37306344015786e-34,0,0
"130",130,0.405441866679081,3.99983877245846,1.81431295193444e-34,0,0
"131",131,0.402636051849012,3.99985560237513,9.7588780820648e-35,0,0
"132",132,0.399849654344847,3.99987063551716,5.249133084734e-35,0,0
"133",133,0.397082539791168,3.99988406751063,2.82341862553726e-35,0,0
"134",134,0.394334574742483,3.99989607231095,1.51866843654902e-35,0,0
"135",135,0.391605626676799,3.99990680464061,8.16865695830481e-36,0,0
"136",136,0.388895563989223,3.99991640214892,4.39378042610079e-36,0,0
"137",137,0.38620425598562,3.99992498732583,2.36333910596642e-36,0,0
"138",138,0.383531572876311,3.99993266919818,1.2711995566758e-36,0,0
"139",139,0.380877385769808,3.99993954483347,6.83756431234597e-37,0,0
"140",140,0.378241566666606,3.99994570067323,3.67780852974216e-37,0,0
"141",141,0.375623988453003,3.9999512137155,1.9782301070311e-37,0,0
"142",142,0.373024524894975,3.99995615256388,1.06405603356372e-37,0,0
"143",143,0.370443050632086,3.99996057835819,5.72337484167892e-38,0,0
"144",144,0.367879441171442,3.99996454560048,3.0785051299088e-38,0,0
"145",145,0.36533357288169,3.99996810288815,1.65587509066499e-38,0,0
"146",146,0.362805322987051,3.99997129356492,8.90666800989223e-39,0,0
"147",147,0.360294569561405,3.99997415629885,4.79074390850217e-39,0,0
"148",148,0.357801191522405,3.9999767255958,2.57685895234444e-39,0,0
"149",149,0.355325068625643,3.99997903225556,1.38604821862702e-39,0,0
"150",150,0.352866081458849,3.99998110377723,7.455315560098e-40,0,0
"151",151,0.35042411143613,3.99998296471948,4.0100863269892e-40,0,0
"152",152,0.347999040792255,3.99998463702092,2.15695663319371e-40,0,0
"153",153,0.345590752576975,3.99998614028488,1.16018996552911e-40,0,0
"154",154,0.343199130649379,3.99998749203277,6.24046276777211e-41,0,0
"155",155,0.340824059672298,3.9999887079295,3.35663785354233e-41,0,0
"156",156,0.338465425106742,3.99998980198404,1.80547791071201e-41,0,0
"157",157,0.336123113206374,3.99999078672792,9.71135591118033e-42,0,0
"158",158,0.333797011012024,3.99999167337418,5.22357172436548e-42,0,0
"159",159,0.331487006346247,3.99999247195892,2.80966960835794e-42,0,0
"160",160,0.329192987807906,3.99999319146734,1.51127307610372e-42,0,0
"161",161,0.326914844766804,3.99999383994609,8.1288785833108e-43,0,0
"162",162,0.32465246735835,3.99999442460331,4.37238432067944e-43,0,0
"163",163,0.322405746478255,3.99999495189793,2.35183050795882e-43,0,0
"164",164,0.320174573777276,3.99999542761912,1.26500927926352e-43,0,0
"165",165,0.31795884165599,3.99999585695731,6.8042678722273e-44,0,0
"166",166,0.3157584432596,3.99999624456745,3.659898945878e-44,0,0
"167",167,0.313573272472789,3.99999659462543,1.96859684914995e-44,0,0
"168",168,0.311403223914598,3.99999691087856,1.05887446942977e-44,0,0
"169",169,0.309248192933344,3.99999719669046,5.69550409721681e-45,0,0
"170",170,0.307108075601575,3.99999745508134,3.06351393464824e-45,0,0
"171",171,0.304982768711059,3.99999768876375,1.64781158394217e-45,0,0
"172",172,0.302872169767802,3.99999790017477,8.86329579070699e-46,0,0
"173",173,0.30077617698711,3.99999809150455,4.76741473595087e-46,0,0
"174",174,0.298694689288678,3.99999826472197,2.56431059069377e-46,0,0
"175",175,0.296627606291716,3.99999842159752,1.37929867019063e-46,0,0
"176",176,0.294574828310107,3.99999856372378,7.41901089709624e-47,0,0
"177",177,0.292536256347603,3.99999869253372,3.99055867164909e-47,0,0
"178",178,0.290511792093045,3.99999880931712,2.14645304242733e-47,0,0
"179",179,0.288501337915629,3.9999989152352,1.15454026426871e-47,0,0
"180",180,0.28650479686019,3.9999990113338,6.21007399402636e-48,0,0
"181",181,0.284522072642534,3.99999909855509,3.34029225353258e-48,0,0
"182",182,0.282553069644789,3.99999917774816,1.79668589291247e-48,0,0
"183",183,0.280597692910797,3.99999924967841,9.66406515590599e-49,0,0
"184",184,0.278655848141531,3.99999931503606,5.1981348384832e-49,0,0
"185",185,0.276727441690552,3.9999993744437,2.79598754386912e-49,0,0
"186",186,0.27481238055949,3.99999942846309,1.50391372836193e-49,0,0
"187",187,0.272910572393559,3.99999947760129,8.08929391447011e-50,0,0
"188",188,0.271021925477106,3.99999952231613,4.35109240647448e-50,0,0
"189",189,0.269146348729184,3.9999995630211,2.34037795261888e-50,0,0
"190",190,0.267283751699161,3.99999960008977,1.25884914624064e-50,0,0
"191",191,0.265434044562361,3.99999963385978,6.77113357360726e-51,0,0
"192",192,0.263597138115727,3.99999966463636,3.64207657514406e-51,0,0
"193",193,0.261772943773522,3.99999969269555,1.95901050171522e-51,0,0
"194",194,0.259961373563059,3.99999971828707,1.05371813762007e-51,0,0
"195",195,0.258162340120453,3.9999997416369,5.66776907309774e-52,0,0
"196",196,0.256375756686412,3.9999997629496,3.04859574103161e-52,0,0
"197",197,0.254601537102054,3.99999978241041,1.63978734355111e-52,0,0
"198",198,0.252839595804746,3.99999980018714,8.82013477838328e-53,0,0
"199",199,0.251089847823986,3.99999981643183,4.74419916794665e-53,0,0
"200",200,0.249352208777296,3.9999998312823,2.55182333497984e-53,0,0
"201",201,0.247626594866162,3.99999984486352,1.3725819895892e-53,0,0
"202",202,0.245912922871984,3.99999985728884,7.3828830245395e-54,0,0
"203",203,0.244211110152071,3.99999986866112,3.97112610885612e-54,0,0
"204",204,0.242521074635649,3.99999987907369,2.13600060031053e-54,0,0
"205",205,0.240842734819905,3.99999988861132,1.14891807498935e-54,0,0
"206",206,0.239176009766059,3.99999989735099,6.1798332025063e-55,0,0
"207",207,0.237520819095458,3.99999990536265,3.32402625062307e-55,0,0
"208",208,0.2358770829857,3.99999991270985,1.78793668902749e-55,0,0
"209",209,0.234244722166785,3.99999991945041,9.6170046893323e-56,0,0
"210",210,0.232623657917293,3.99999992563689,5.17282182094187e-56,0,0
"211",211,0.231013812060585,3.99999993131711,2.78237210603567e-56,0,0
"212",212,0.229415106961036,3.9999999365346,1.49659021795492e-56,0,0
"213",213,0.22782746552029,3.99999994132899,8.04990200850453e-57,0,0
"214",214,0.226250811173541,3.99999994573636,4.32990417611277e-57,0,0
"215",215,0.224685067885839,3.99999994978961,2.32898116703929e-57,0,0
"216",216,0.22313016014843,3.99999995351869,1.252719010815e-57,0,0
"217",217,0.221586012975105,3.99999995695093,6.73816062691598e-58,0,0
"218",218,0.220052551898591,3.99999996011124,3.62434099284424e-58,0,0
"219",219,0.218529702966958,3.99999996302236,1.94947083629014e-58,0,0
"220",220,0.217017392740051,3.99999996570502,1.04858691526245e-58,0,0
"221",221,0.215515548285948,3.99999996817819,5.64016910841322e-59,0,0
"222",222,0.214024097177447,3.99999997045914,3.03375019356758e-59,0,0
"223",223,0.212542967488569,3.99999997256368,1.63180217827912e-59,0,0
"224",224,0.21107208779109,3.99999997450626,8.77718394442084e-60,0,0
"225",225,0.209611387151098,3.99999997630008,4.72109665127688e-60,0,0
"226",226,0.20816079512557,3.99999997795721,2.53939688763906e-60,0,0
"227",227,0.206720241758977,3.99999997948871,1.36589801676838e-60,0,0
"228",228,0.205289657579909,3.99999998090468,7.34693108152291e-61,0,0
"229",229,0.203868973597726,3.99999998221439,3.95178817554433e-61,0,0
"230",230,0.202458121299228,3.9999999834263,2.12559905776806e-61,0,0
"231",231,0.201057032645355,3.9999999845482,1.14332326371773e-61,0,0
"232",232,0.199665640067902,3.99999998558719,6.14973967259257e-62,0,0
"233",233,0.198283876466263,3.99999998654981,3.30783945720499e-62,0,0
"234",234,0.196911675204194,3.99999998744203,1.77923009056892e-62,0,0
"235",235,0.1955489701066,3.99999998826936,9.57017339003744e-63,0,0
"236",236,0.194195695456343,3.99999998903683,5.14763206854795e-63,0,0
"237",237,0.192851785991072,3.99999998974908,2.7688229704101e-63,0,0
"238",238,0.191517176900079,3.99999999041034,1.48930237036797e-63,0,0
"239",239,0.19019180382117,3.99999999102453,8.0107019267293e-64,0,0
"240",240,0.188875602837562,3.99999999159524,4.30881912469187e-64,0,0
"241",241,0.187568510474801,3.99999999212577,2.3176398796417e-64,0,0
"242",242,0.186270463697701,3.99999999261915,1.24661872690925e-64,0,0
"243",243,0.184981399907304,3.99999999307817,6.70534824642853e-65,0,0
"244",244,0.183701256937862,3.99999999350541,3.60669177635059e-65,0,0
"245",245,0.182429973053836,3.99999999390324,1.9399776255504e-65,0,0
"246",246,0.181167486946922,3.99999999427383,1.04348068008302e-65,0,0
"247",247,0.179913737733094,3.99999999461919,5.61270354547316e-66,0,0
"248",248,0.178668664949665,3.99999999494118,3.01897693849592e-66,0,0
"249",249,0.177432208552376,3.99999999524151,1.62385589784466e-66,0,0
"250",250,0.176204308912494,3.99999999552174,8.73444226532785e-67,0,0
"251",251,0.174984906813944,3.99999999578333,4.69810663542286e-67,0,0
"252",252,0.173773943450445,3.99999999602762,2.52703095255686e-67,0,0
"253",253,0.172571360422682,3.99999999625586,1.35924659245323e-67,0,0
"254",254,0.171377099735484,3.99999999646918,7.31115421133388e-68,0,0
"255",255,0.170191103795028,3.99999999666865,3.93254441090272e-68,0,0
"256",256,0.169013315406066,3.99999999685524,2.11524816693761e-68,0,0
"257",257,0.16784367776916,3.99999999702985,1.13775569713296e-68,0,0
"258",258,0.166682134477947,3.99999999719332,6.11979268717494e-69,0,0
"259",259,0.165528629516418,3.99999999734643,3.29173148755706e-69,0,0
"260",260,0.164383107256217,3.99999999748989,1.77056589006393e-69,0,0
"261",261,0.163245512453958,3.99999999762436,9.52357014206047e-70,0,0
"262",262,0.16211579024856,3.99999999775047,5.12256498104518e-70,0,0
"263",263,0.160993886158601,3.99999999786877,2.75533981412491e-70,0,0
"264",264,0.159879746079694,3.9999999979798,1.48205001193618e-70,0,0
"265",265,0.158773316281873,3.99999999808405,7.97169273503069e-71,0,0
"266",266,0.157674543407004,3.99999999818196,4.28783674976803e-71,0,0
"267",267,0.156583374466215,3.99999999827397,2.30635382017023e-71,0,0
"268",268,0.155499756837335,3.99999999836046,1.2405481491574e-71,0,0
"269",269,0.154423638262359,3.9999999984418,6.67269565024616e-72,0,0
"270",270,0.153354966844928,3.99999999851832,3.58912850509317e-72,0,0
"271",271,0.152293691047827,3.99999999859034,1.93053064327865e-72,0,0
"272",272,0.151239759690496,3.99999999865816,1.03839931040338e-72,0,0
"273",273,0.150193121946566,3.99999999872203,5.58537172979015e-73,0,0
"274",274,0.149153727341407,3.99999999878222,3.0042756237791e-73,0,0
"275",275,0.14812152574969,3.99999999883895,1.61594831289276e-73,0,0
"276",276,0.147096467392977,3.99999999889245,8.6919087225965e-74,0,0
"277",277,0.146078502837312,3.99999999894293,4.67522857254672e-74,0,0
"278",278,0.145067582990843,3.99999999899056,2.51472523506066e-74,0,0
"279",279,0.144063659101453,3.99999999903553,1.35262755814442e-74,0,0
"280",280,0.143066682754408,3.99999999907801,7.2755515614317e-75,0,0
"281",281,0.142076605870023,3.99999999911814,3.91339435636426e-75,0,0
"282",282,0.141093380701341,3.99999999915607,2.10494768116384e-75,0,0
"283",283,0.140116959831837,3.99999999919193,1.13221524256336e-75,0,0
"284",284,0.139147296173122,3.99999999922586,6.08999153263526e-76,0,0
"285",285,0.138184342962679,3.99999999925795,3.27570195783633e-76,0,0
"286",286,0.137228053761606,3.99999999928834,1.76194388104995e-76,0,0
"287",287,0.136278382452376,3.9999999993171,9.4771938348748e-77,0,0
"288",288,0.135335283236613,3.99999999934435,5.09761996110037e-77,0,0
"289",289,0.134398710632882,3.99999999937018,2.74192231588478e-77,0,0
"290",290,0.133468619474501,3.99999999939465,1.47483296984033e-77,0,0
"291",291,0.132544964907355,3.99999999941786,7.93287350384376e-78,0,0
"292",292,0.131627702387739,3.99999999943987,4.26695655134423e-78,0,0
"293",293,0.130716787680206,3.99999999946075,2.29512271968506e-78,0,0
"294",294,0.129812176855438,3.99999999948057,1.23450713290134e-78,0,0
"295",295,0.128913826288123,3.99999999949939,6.64020206027766e-79,0,0
"296",296,0.128021692654853,3.99999999951727,3.57165076055009e-79,0,0
"297",297,0.127135732932036,3.99999999953425,1.92112966435913e-79,0,0
"298",298,0.126255904393818,3.99999999955038,1.03334268513761e-79,0,0
"299",299,0.125382164610027,3.99999999956572,5.55817301006393e-80,0,0
"300",300,0.124514471444123,3.9999999995803,2.98964589909388e-80,0,0
"301",301,0.123652783051166,3.99999999959417,1.60807923499057e-80,0,0
"302",302,0.122797057875801,3.99999999960736,8.64958230267876e-81,0,0
"303",303,0.121947254650252,3.99999999961992,4.65246191747836e-81,0,0
"304",304,0.12110333239233,3.99999999963187,2.50247944191281e-81,0,0
"305",305,0.120265250403461,3.99999999964324,1.34604075611444e-81,0,0
"306",306,0.11943296826672,3.99999999965408,7.24012228342723e-82,0,0
"307",307,0.118606445844882,3.99999999966439,3.89433755559499e-82,0,0
"308",308,0.117785643278489,3.99999999967422,2.09469735499254e-82,0,0
"309",309,0.116970520983925,3.99999999968359,1.12670176798332e-82,0,0
"310",310,0.116161039651506,3.99999999969251,6.06033549883043e-83,0,0
"311",311,0.11535716024359,3.99999999970102,3.25975048606899e-83,0,0
"312",312,0.114558843992688,3.99999999970913,1.75336385806985e-83,0,0
"313",313,0.113766052399597,3.99999999971686,9.4310433633617e-84,0,0
"314",314,0.112978747231545,3.99999999972423,5.07279641428911e-84,0,0
"315",315,0.112196890520344,3.99999999973126,2.72857015595905e-84,0,0
"316",316,0.111420444560561,3.99999999973796,1.46765107210275e-84,0,0
"317",317,0.110649371907701,3.99999999974435,7.89424330813024e-85,0,0
"318",318,0.109883635376397,3.99999999975045,4.24617803185824e-85,0,0
"319",319,0.109123198038619,3.99999999975626,2.28394631055601e-85,0,0
"320",320,0.108368023221896,3.99999999976181,1.22849553418738e-85,0,0
"321",321,0.107618074507542,3.99999999976709,6.60786670222089e-86,0,0
"322",322,0.106873315728904,3.99999999977214,3.5542581262375e-86,0,0
"323",323,0.106133710969615,3.99999999977694,1.91177446477234e-86,0,0
"324",324,0.105399224561864,3.99999999978153,1.02831068378947e-86,0,0
"325",325,0.104669821084676,3.99999999978589,5.53110673816582e-87,0,0
"326",326,0.103945465362201,3.99999999979006,2.97508741582294e-87,0,0
"327",327,0.10322612246202,3.99999999979402,1.60024847662282e-87,0,0
"328",328,0.102511757693461,3.9999999997978,8.60746199696219e-88,0,0
"329",329,0.101802336605923,3.99999999980139,4.62980612770246e-88,0,0
"330",330,0.101097824987219,3.99999999980481,2.49029328130362e-88,0,0
"331",331,0.100398188861921,3.99999999980806,1.33948602940389e-88,0,0
"332",332,0.0997033944897261,3.99999999981115,7.20486553306267e-89,0,0
"333",333,0.0990134083638263,3.99999999981409,3.87537355448312e-89,0,0
"334",334,0.098328197209294,3.99999999981688,2.08449694416476e-89,0,0
"335",335,0.0976477279814771,3.99999999981952,1.12121514201017e-89,0,0
"336",336,0.0969719678644051,3.99999999982202,6.0308238790755e-90,0,0
"337",337,0.0963008842692068,3.99999999982439,3.24387669214134e-90,0,0
"338",338,0.0956344448325386,3.99999999982663,1.74482561666698e-90,0,0
"339",339,0.0949726174150239,3.99999999982874,9.38511762778392e-91,0,0
"340",340,0.094315370099703,3.99999999983073,5.04809374908161e-91,0,0
"341",341,0.0936626711904938,3.99999999983261,2.71528301617399e-91,0,0
"342",342,0.0930144892106635,3.99999999983436,1.46050414758328e-91,0,0
"343",343,0.0923707929013104,3.99999999983601,7.85580122735642e-92,0,0
"344",344,0.0917315512198565,3.99999999983755,4.22550069617077e-92,0,0
"345",345,0.0910967333385507,3.99999999983898,2.27282432645614e-92,0,0
"346",346,0.0904663086429816,3.9999999998403,1.22251320976283e-92,0,0
"347",347,0.0898402467306015,3.99999999984153,6.57568880554423e-93,0,0
"348",348,0.0892185174092601,3.99999999984266,3.53695018769966e-93,0,0
"349",349,0.0886010906957485,3.99999999984369,1.90246482158964e-93,0,0
"350",350,0.0879879368143533,3.99999999984462,1.02330318644946e-93,0,0
"351",351,0.0873790261954204,3.99999999984546,5.50417226912326e-94,0,0
"352",352,0.0867743294739292,3.99999999984621,2.96059982704664e-94,0,0
"353",353,0.0861738174880767,3.99999999984687,1.59245585118737e-94,0,0
"354",354,0.0855774612778704,3.99999999984743,8.56554680174595e-95,0,0
"355",355,0.0849852320837326,3.99999999984791,4.60726066334554e-95,0,0
"356",356,0.0843971013451127,3.9999999998483,2.47816646284443e-95,0,0
"357",357,0.0838130406991104,3.99999999984861,1.33296322181767e-95,0,0
"358",358,0.0832330219791077,3.99999999984882,7.16978047019144e-96,0,0
"359",359,0.0826570172134102,3.99999999984895,3.85650190112824e-96,0,0
"360",360,0.0820849986238988,3.99999999984899,2.07434620561103e-96,0,0
"361",361,0.0815169386246895,3.99999999984895,1.11575523390097e-96,0,0
"362",362,0.0809528098208036,3.99999999984882,6.00145597012679e-97,0,0
"363",363,0.0803925850068458,3.99999999984861,3.22808019779068e-97,0,0
"364",364,0.0798362371656933,3.9999999998483,1.73632895338032e-97,0,0
"365",365,0.0792837394671916,3.99999999984791,9.3394155337596e-98,0,0
"366",366,0.0787350652668618,3.99999999984743,5.02351137682863e-98,0,0
"367",367,0.0781901881046149,3.99999999984687,2.70206057990527e-98,0,0
"368",368,0.0776490817034759,3.99999999984621,1.45339202597511e-98,0,0
"369",369,0.0771117199683167,3.99999999984546,7.81754634547127e-99,0,0
"370",370,0.0765780769845977,3.99999999984462,4.20492405155371e-99,0,0
"371",371,0.0760481270171179,3.99999999984369,2.26175650235547e-99,0,0
"372",372,0.0755218445087738,3.99999999984266,1.21656001707262e-99,0,0
"373",373,0.074999204079327,3.99999999984153,6.54366760346829e-100,0,0
"374",374,0.0744801805241801,3.9999999998403,3.5197265324991e-100,0,0
"375",375,0.0739647488131616,3.99999999983898,1.89320051296799e-100,0,0
"376",376,0.0734528840893181,3.99999999983755,1.01832007379203e-100,0,0
"377",377,0.0729445616677161,3.99999999983601,5.47736896110453e-101,0,0
"378",378,0.0724397570342515,3.99999999983436,2.94618278753469e-101,0,0
"379",379,0.0719384458444671,3.99999999983261,1.58470117299079e-101,0,0
"380",380,0.071440603922379,3.99999999983073,8.52383571821682e-102,0,0
"381",381,0.0709462072593102,3.99999999982874,4.58482498716313e-102,0,0
"382",382,0.0704552320127335,3.99999999982663,2.46609869756064e-102,0,0
"383",383,0.0699676545051206,3.99999999982439,1.32647217792131e-102,0,0
"384",384,0.0694834512228015,3.99999999982202,7.13486625875818e-103,0,0
"385",385,0.0690025988148295,3.99999999981952,3.83772214583049e-103,0,0
"386",386,0.0685250740918556,3.99999999981688,2.06424489744552e-103,0,0
"387",387,0.0680508540250102,3.99999999981409,1.11032191354952e-103,0,0
"388",388,0.0675799157447922,3.99999999981115,5.97223107216519e-104,0,0
"389",389,0.0671122365399664,3.99999999980806,3.21236062659631e-104,0,0
"390",390,0.0666477938564683,3.99999999980481,1.72787366573964e-104,0,0
"391",391,0.066186565296316,3.99999999980139,9.29393599223605e-105,0,0
"392",392,0.0657285286165305,3.9999999997978,4.99904871174744e-105,0,0
"393",393,0.0652736617280627,3.99999999979402,2.6889025320704e-105,0,0
"394",394,0.0648219426947285,3.99999999979006,1.44631453780078e-105,0,0
"395",395,0.0643733497321504,3.99999999978589,7.77947775088461e-106,0,0
